0.000,-9.6e-4
0.100,-9.3e-4
0.200,-7.0e-4
0.300,-9.1e-4
0.400,-8.5e-4
0.500,-9.4e-4
0.600,-6.5e-4
0.700,0.0
0.800,-7.9e-4
0.900,-8.4e-4
1.000,-8.9e-4
1.100,-8.6e-4
1.200,0.0
1.300,0.0
1.400,-8.4e-4
1.500,-9.7e-4
1.600,0.0
1.700,0.0
1.800,0.0
1.900,-7.9e-4
2.000,-9.3e-4
2.100,-9.0e-4
2.200,-8.5e-4
2.300,0.0
2.400,-9.8e-4
2.500,0.0
2.600,-8.4e-4
2.700,0.0
2.800,-6.6e-4
2.900,-9.2e-4
3.000,-8.5e-4
3.100,-8.4e-4
3.200,-7.5e-4
3.300,-9.1e-4
3.400,0.0
3.500,-8.6e-4
3.600,-7.7e-4
3.700,-8.2e-4
3.800,0.0
3.900,-1.0e-3
4.000,-9.8e-4
4.100,0.0
4.200,-8.9e-4
4.300,-7.3e-4
4.400,-8.7e-4
4.500,-7.9e-4
4.600,-6.8e-4
4.700,-5.3e-4
4.800,-1.0e-3
4.900,-1.0e-3
5.000,-7.7e-4
5.100,-6.5e-4
5.200,-9.3e-4
5.300,0.0
5.400,0.0
5.500,0.0
5.600,-9.7e-4
5.700,0.0
5.800,0.0
5.900,0.0
6.000,0.0
6.100,0.0
6.200,0.0
6.300,0.0
6.400,0.0
6.500,0.0
6.600,0.0
6.700,0.0
6.800,0.0
6.900,0.0
7.000,0.0
7.100,0.0
7.200,0.0
7.300,0.0
7.400,0.0
7.500,0.0
7.600,0.0
7.700,0.0
7.800,0.0
7.900,0.0
8.000,0.0
8.100,0.0
8.200,0.0
8.300,0.0
8.400,0.0
8.500,0.0
8.600,0.0
8.700,0.0
8.800,0.0
8.900,0.0
9.000,0.0
9.100,0.0
9.200,0.0
9.300,0.0
9.400,0.0
9.500,0.0
9.600,0.0
9.700,0.0
9.800,0.0
9.900,0.0
10.000,0.0